tweet,label
"RT @PatVPeters: VIRAL: What This SOLDIER Wrote On His Hand About Hillary Is MELTING The Internet (ROUGH LANGUAGE)
https://t.co/K1K0ftMHnW",y2016
RT @RebbyPDX: @AgendaOfEvil @BrainlessMuzzos @ancient_me @BOBsomarleyan @BizarrJessica @CrusaderEnglish @profit_mohamed @Ban1slam https://t…,y2016
RT @OscarWildeGrey: The Academy of Motion Picture Arts and Sciences has officially announced that Bill Clinton has won the 2016 Academy Awa…,y2016
RT @GaetaSusan: I put nothing past this woman to win the election! Population Manipulation for a Democratic win is ILLEGAL!! #PJNET https:/…,y2016
"RT @WeOfThePeopleR1: @nbc @WSJ BUSTED
#Hillary #Clinton's FAKE +11 Poll Lead
Exposed By #Anonymous https://t.co/Sokmtl2nSr",y2016
RT @duranduranGOP: #ObamaLegacy -- U.S. airlifted $400 million in cash to Iran in January as Americans held prisoner there were freed https…,y2016
RT @NPR: 🔊The #ComeyHearing today lasted 4 hours. Here are the 7 key exchanges. https://t.co/hgs93o3ty7 https://t.co/J8xM3sdL97,y2016
RT @VigilPatriot: Anyone who can read can understand political Islam. https://t.co/1trgQtO2GK @PoliticalIslam #BillWarnerPhD https://t.co/c…,y2016
RT @AP_Politics: VIDEO: And cue the balloons at the #RNCinCLE https://t.co/MIcRASXqrd,y2016
RT @TitanicQueen: @jpm05880 @roamingaussie https://t.co/BKcDr1Mpig,y2016
"RT @DrJillStein: New #DNCleaks expose Dems selling access to major donors. DNC finance director: ""I’m sorry people have read them"" https://…",y2016
"RT @RealDoctorWhite: #NotreDame football players &amp; possibly Obama's sons arrested on drug, gun &amp; assault charges

https://t.co/EIh8wQrp86 h…",y2016
RT @UncleSamsChild: Well now maybe not this far back but u get what I'm saying! #JustTweetin https://t.co/cQtHFSH1yK,y2016
RT @AbnInfVet: Are you ready to join our patriot army &amp; stand up for America? Enlist &amp; read the truth at https://t.co/rRZgBcU8tm. https://t…,y2016
"@StopBluffinTho 
Good.
😡",y2016
RT @DailyMirror: ISIS posts pics of 'dead foreigners' as cops move to end #Bangladesh cafe siege #DhakaAttack https://t.co/Eu2TBMxizi https…,y2016
"RT @RacySicilian: #TransformAmericaIn5Words

Just bring in more refugees.

#BanIslam

#NoRefugees

#RefugeesNotWelcome https://t.co/JXOQ1id…",y2016
RT @phinkadink: @TaraGibsonVA @CathyTo47590555 She's just trying to contain her self and ignore the verbal diarrhea.....😉👍,y2016
"RT @PaulManafort: 70% of U.S. believes country going in wrong direction, but @hillaryclinton wants to be Obama's 3rd term! More at 7:14am E…",y2016
RT @DallasPD: Officers are searching the police parking garage for a suspicious person.,y2016
RT @CathyTo47590555: #CrookedHillary #ShameonyouHillary #ClintonCrimeFamily #HillarysHealth #HillaryRottenClinton #HillaryClintonisaBigot h…,y2016
#ClintonSandals #ClintonSupporters #Liberalprivilege #ClintonEmail #ClintonCorruption #DrainTheSwamp #ClintonCrimes #LockHerUp #NeverHillary https://t.co/wtl3FrJ6Xi,y2016
#LyingCrookedHillaryClinton #ClinntonMoneyaunderingOperation #debatenight #DrainTheSwamp #ShameOnHer #BigLeagueTruth #VoterFraud 😡💩👎😤🌚✋😡💩👎😤 https://t.co/grzLBcse3r,y2016
"RT @sallycopper: You really can't make this stuff up. US, UK +France condemn ISIS but not other equally terrible + connected groups. https:…",y2016
RT @HoustonWelder: @nwarikoo @CathyTo47590555 Outrageous - send the muslims home !!! Do it NOW !!,y2016
RT @realDonaldTrump: Make sure you're registered to vote! Let's #MakeAmericaGreatAgain! We can't afford more years of FAILURE! All info: ht…,y2016
RT @MD_Nalapat: Bill Clinton administration did so much to try and destroy India’s generic drugs industry…! https://t.co/nNdk3IizwP https:/…,y2016
#BanALLMosques #BanIslamInAmerica #BanTheQuran #BanShariaLaw #BanShariaLawInAmeeica #CloseALLMosques 💩🕋💣🕋💣💩🕋💣💩🕋💣💩🕋💣💩 https://t.co/Gpf3q4FTfb,y2016
"RT @StatesPoll: White Independent Voters(National)
Reuters 8/18-8/22
TRUMP beat Hillary  2.04:1
My Analysis Post: https://t.co/D6zlLXwQhP
#…",y2016
"RT @cara_munn: Great speech  #EricTrump !!! ""Dad, you're my hero...""",y2016
RT @terrymendozer: #IDontRecall. It was sooo long ago https://t.co/rMIUEsL0zj,y2016
RT @CathyTo47590555: #TrumpWon #NeverHillary #LyingCrookedHillary #HillarysEmails #LiberalsHateTruth #ExtremelyCareless #ClintonCollapsingP…,y2016
@DailyMail ohhhhhh fuck nooooooo!!!!!!,y2016
"The DNC &amp; Hillary conspired against #FeelTheBern &amp; his supporters from the very beginning.
The #DNCleaks prove this. https://t.co/qsYWE9hP1W",y2016
RT @ThePatriot143: FBI Director Comey will not file charges on #CrookedHillary 😳 The United States just got SOLD OUT again. #TheSystemIsRig…,y2016
RT @jojoh888: Maybe he didn't donate enough... 😂 #RatLauer #illaryclinton #HillarysEarPiece #TrumpPence16 #TrumpTrain #MAGA https://t.co/E9…,y2016
#JusticeIn5Words......Follow the LAWS of America!!!!!!🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,y2016
"RT @AmyMek: Hillary Clinton spokesIslamist 👉Khizr Khan, believes that sharia law should ""Trump"" the Constitution!

https://t.co/VOce2UCVns…",y2016
RT @CathyTo47590555: #WakeUpAmerica #BanIslaminAmerica #Obamaistheworstpresidentever #EnoughIsEnough  https://t.co/N7tGVMwIZV,y2016
#LockHerUp #PayToPlay #Hillary4Prison #ClintonsMemory  #ClintonCrimeFamily #ClintonEmails #CorruptHillary 💰💰💰💰💰💰💰💰💰 https://t.co/rW3bGh3AHz,y2016
RT @CathyTo47590555: #RiggedSystem #NeverTrump #FollowTheMoney #ClintonCrimeSyndicate #ExposeCORRUPTION #UnFitBitch #BadJudgement #LyingCro…,y2016
"RT @Terror_Monitor: #IRAQ
#IslamicState's Program For Children In #TalAfar City. #TerrorMonitor https://t.co/BZKmJ7mYIb",y2016
"RT @lovellyvibes: She might be laughing but deep inside she's hurting, she's trying to get her mind off things that make her upset by prete…",y2016
RT @CathyTo47590555: #HillaryIsABigot #WhiteSupremacists #NeverHillary #HillaryClintonisUnfit #HillaryClintonisaDanger #DropOutHillary😡💩😡 h…,y2016
"@cciedotnyc 
The best part is that Hasidics are classified as ""white"" on forms, etc. so that it looks like whites are getting these benefits",y2016
"RT @pridepickle: ""John McCain has not questioned my Muslim faith."" - @BarackObama 
VIDEO ⏩
https://t.co/LyVBWee5Lp",y2016
"RT @CCCINNC: @CathyTo47590555 
#EnemiesWithin (Start 1:00) Political Islam...
Don't Dare Question MB ties!
https://t.co/m9sgJjk0wk",y2016
RT @CathyTo47590555: #wow!!! #obamaisaliar #obamaistheworstpresidentever #ObamaLegacy #obamaisaliar #ImpeachObama #ArrestObamaForTreason ht…,y2016
RT @GeorgeGarbow: @V_of_Europe https://t.co/gAeYuNBRST,y2016
RT @Ajdonth8te: I guess Im the 1% of black population not voting for@HillaryClinton cuz you not calling me a superpredator and getting my s…,y2016
RT @nan_laing: #ClintonScandals #LyingBitch #FollowTheMoney #LyingBitch #WorthSayingTwice https://t.co/YTwAuJEqS8,y2016
RT @old_salt54: https://t.co/qb0oxJgYgz,y2016
RT @NYPostOpinion: A fresh reminder that the Clintons never play by the rules https://t.co/l5Xn1ncrgz,y2016
RT @CathyTo47590555: #ByeHillaryBye #ByeHillaryBye #PresidentDonaldJTrump #PresidentDonaldJTrump #TrumpAZ #TrumpEnMexico #TrumpPence16  htt…,y2016
"RT @AmericanMex067: Top @hillaryclinton donor Haim Saban paid US Gov't $250 million to settle charges of tax evasion.
#FailedTaxAudit
https…",y2016
RT @911USA1: Obama Working for Terrorist Groups! #RT https://t.co/kJXeLN5GeG #STOPIslam #MakeDCListen #Crusades #WakeUpAmerica @PoliticalIs…,y2016
@MAGANIFICENT @CNN that's the answer! She can't,y2016
RT @DanScavino: .@TeamTrump en route to Texas now- just informed that two @fortworthpd officers have been shot. Please join us in thoughts…,y2016
"RT @WDFx2EU7: WikiLeaks on Twitter: ""Memo shows legal tricks used by Clinton campaign to raise big $ while working with Super PAC"" https://…",y2016
"RT @thequestionuk: ""Is #Islamist terrorism a real danger to me in Britain?"" Analyst @raffpantucci of @ISS_RUSI  answers https://t.co/IuxYlb…",y2016
RT @RightAlerts: Flynn says Trump ‘absolutely right’ in saying generals reduced to rubble: https://t.co/wd9gcJtBSw https://t.co/iXMtwnI95a,y2016
RT @catoletters: No government knows any limits to its power except the endurance of the people ~ Lysander Spooner,y2016
RT @NeilTurner_: @realDonaldTrump #ExposeHillary Watch the full #ClintonCash Documentary on YouTube: https://t.co/5ed0M5vVLP https://t.co/3…,y2016
"RT @BorisEP: Don't forget, it was Bill Clinton that received $500k and a personal call from Vladimir Putin for a 90 minute speech in Moscow.",y2016
RT @CarolineWalkerB: Hillary Paid Activist Who Took Credit for Violent Chicago Riots https://t.co/pW8l4BOYpM https://t.co/fXANWnBgKf,y2016
RT @trumptup2016: WHY 27 MONTHS YOU ASK?? Why not 24 Months? SIMPLE...That's when the Statute of Limitations runs out to prosecute! https:/…,y2016
RT @CathyTo47590555: #ABC #HillaryClinton #DeathAnnounce  https://t.co/jkjsZF1gO5,y2016
RT @businessinsider: FBI: Aide destroyed two of Clinton's phones by 'breaking them in half or hitting them with a hammer' https://t.co/uLJx…,y2016
RT @DailyMail: Clinton campaign boasts of MORE Republican defections https://t.co/g42BiZ9suh,y2016
RT @CrusaderEnglish: https://t.co/vaMsSEMxx7,y2016
RT @nypost: Christie had the RNC crowd howling “Guilty!” &amp; “Lock her up!” at each Hillary accusation https://t.co/CI3GfRvfJd https://t.co/j…,y2016
"RT @RUBB1SH_1: ""Let me tell you how terrible this trumpet guy is...
-PS he's got my vote."" -John McCain

Family of Muslim Soldier https://t…",y2016
RT @SingleMom4Trump: @NancyPelosi HelpAmerica Stop Evil #Isis #ClintonBodyCount #Haiti #Benghazi #DNC #ClintonCash #HillarysAmerica #MAGA h…,y2016
RT @FClintoneous: BREAKING: George Soros Just Broke! Look What He Said About Trump In SICK Video - https://t.co/TjCzSiU8uQ #tcot #CorruptDN…,y2016
RT @ChargerGreg2: Looks like that #CUCK the Canadians have now. #Toobad . His Dad was okay. #Cuckstin https://t.co/OgrHCYG0SE,y2016
RT @CathyTo47590555: Proof #OBAMALIED #OBAMALIED #OBAMALIED #OBAMALIED #OBAMALIED AGAIN!💩💣💩 #ObamaSandal #ObamaLegacy #IranRansomScandal ht…,y2016
"RT @DebbyRevere: Congresswoman Bachmann told Hannity  of Huma Abedin ties to Muslim Brotherhood.Govt infiltrated by MB,w/clearances https:/…",y2016
RT @OhThatLinsane: @HillaryClinton why does the kkk support Hillary and no one questions her about it?  https://t.co/nHfppHApiQ,y2016
RT @Morning_Joe: State Dept. pushed Clinton foundation donor on intel board... @MarkHalperin: This one went over the line https://t.co/OA2p…,y2016
RT @Look__At___Me__: HRC's lawyers accidentally destroyed 13 of her devices with a 🔨 and washed them in acid....  Apparently there was no i…,y2016
"RT @HlLLARYCLINT0N: Which name is most offensive?

#BasketOfDeplorables
#BasementDwellers
#SuperPredators",y2016
"RT @PaulyBowz: How do you think CA feels with @NancyPelosi and NV with @SenatorReid, #Obama's personal Manneken Pis? https://t.co/OVD1MVBp28",y2016
RT @2Flipps: @CNN so..You think anybody watches? 14 yrs of pathetic ratings. Here's a snap shot. Right up there w Hallmark 👇🏻 https://t.co/…,y2016
"RT @FarMoreBadass: Love how the Veteran forum had mostly Democrats ask Donald questions, ya know, cuz Veterans are known for being Democrat…",y2016
RT @ReutersWorld: Destitute migrants pile up in Djibouti as Yemen sends boats back https://t.co/uSjhTWnSEy,y2016
"RT @wikileaks: Hillary #Clinton email from aid Huma Abedin with article on her ""life threatening"" Sinus Thrombosis https://t.co/ctIWesLgzh…",y2016
"RT @PhilipRucker: Hillary Clinton held a fundraiser tonight at the Omaha home of Warren Buffett’s daughter, Susie. Attendance cost $100,000…",y2016
RT @amrightnow: @realDonaldTrump Ryan On Your Way Out #realdonaldtrump @DanScavino @DonaldJTrumpJr @CLewandowski_ #greta #foxnews https://t…,y2016
"RT @NeilTurner_: Just a list of Islamic terror attacks in Europe since 2015
#NotAllMuslims #IslamIsTheProblem #RemoveKebab #StopIslam https…",y2016
RT @SthompsonSusie: Gorka--Iran owes U.S. victims of terror $43.5 Billion!! Obama pays them $400 million!  #MakeAmericaGreatAgain https://t…,y2016
RT @BrockBittner: @jsea226 @RichardTBurnett @RIGGYQUEEN https://t.co/tefGw3gApy,y2016
"RT @Bikers4Trump: 1 of the greatest #HillaryAccomplishments is being responsible for 4 dead in #Benghazi
https://t.co/AGuHKGJgJa https://t.…",y2016
RT @pereira_ariela: The World is in Huge Danger as Long as This President Remains in the White House - @IsraelVideos https://t.co/muJDmm5Uta,y2016
RT @HotNostrilsrFun: #SummerOfChaos brought to you by domestic terrorist @deray #BlackLivesMatter riot inciter from #Ferguson #Baltimore  h…,y2016
RT @aduanebrown: Amen! #TrumpTrain #Gettysburg https://t.co/YeTN01uouj,y2016
@RapefugeeWatch tell the world bank to fuck off,y2016
"RT @TallahForTrump: Guys, we got one! https://t.co/2hZUVxyP8K",y2016
"RT @rjnello: EU source: ""It looks like a relatively well orchestrated coup by a significant body of the military...."" #Turkey https://t.co/…",y2016
RT @kelliwardaz: Here we go #debate #2 🇺🇸,y2016
"RT @CNN: Donald Trump Jr.: ""The other party gave us a regulatory state on steroids"" https://t.co/TeqPfwwFM9 #RNCinCLE https://t.co/wou6j3z9…",y2016
"RT @Debramax: All the truth is coming out, Karma is coming ! https://t.co/5sIOI3XJue",y2016
"RT @vvanwilgenburg: State Dep: ""We continue to work with our partners in the SDF as they complete these operations"" #manbij #jarabulus http…",y2016
"RT @WashTimes: FBI found 14,000 new Clinton emails https://t.co/i9jIWPDYja",y2016
"RT @AnitaDWhitee: @magnifier661 'pic is worth 1K words 😖‼️

#WakeUpAmerica😳#Trump2016🚂#CCOT ✝#TCOT 🙏🏻#2A🔫#MAGA‼️
.@realDonaldTrump https://…",y2016
RT @CathyTo47590555: #CrookedHillary #LyingCrookedHillary #ManyPeopleAreSaying.....#HillaryClintonisEVIL #HillarysHealth #StopHillary https…,y2016
RT @SLMPD: Agitators damaging a police car. Those causing destruction distract from the mission of peaceful protesters. #STLVerdict https:/…,y2017
"RT @kwilli1046: Clapper-""How this narrative got out there about 17 components being involved I don't know""-Let See. Hillary Clinton. https:…",y2017
RT @SamInfidel: Today's Lesson On Islam: #ReligionBeliefs #ReligionOfHATE #IslamIsAtWarWithTheWorld #ExposeIslam #IslamIsTheProblem #BanIsl…,y2017
@johnone2345 I love pointing out #islamistheproblem and #thequranistheproblem!,y2017
RT @SamInfidel: Today's Lesson On Islam: #BanShariaLaw🕌💩😱🌎 #BanTheQuran📚📛👹 #Terrorism🌎🕌📛☠️🕋 #IslamIsPureEvil👹🕋☠️🕌😱💩 #StopImportingIslam❌📚🕋🕌…,y2017
RT @kq5UeLa2co5fBrnJsAn0g0X1xHfEvrb8fYltoxgGyf0=: Today's Lesson On Islam: #IslamIsDangerous☪️🕌🛑 #StopTheHATEIslam☪️☠️💩🚫 #StopTheViolenceIslam☪️🕌☠️🛑 #EducateYourselfOnIslam…,y2017
"@ElfDarker @clarky0077 Yes, ShariaLaw is!!",y2017
"RT @ABC: JUST IN: Arizona Air National Guard F-16 has crashed in southeastern Arizona, status of pilot unknown https://t.co/7zyHUdPTj0 http…",y2017
RT @kq5UeLa2co5fBrnJsAn0g0X1xHfEvrb8fYltoxgGyf0=: #EndLiberalism #Liberalism101 #LiberalIdiots #DemocRATS #DirtyMaxine  #MaxineWaters #MaxWarriors #Unethical #Ignorant #Reti…,y2017
"RT @KQEDnews: Santa Rosa Mayor Chris Coursey: We've lost almost 5% of housing stock in SR. We're looking at $1.2B in damage in SR 
https://…",y2017
RT @BBCNews: LGBT Awards: Prince William speaks out against bullying https://t.co/gWOrP8Al4X,y2017
RT @DailyCaller: Black Lives Matter Founder Claims Trump Is Trying To Commit Hitler-Like Genocide [VIDEO] https://t.co/i836fxzCdH https://t…,y2017
RT @creepingsharia: Conflating Islam and Christianity While Islamic Nations Kill Religious Liberty https://t.co/jlRkvsCJt3 https://t.co/lsv…,y2017
RT @JacobAWohl: The Trump Campaign was wiretapped by the FBI from the very beginning—McCain started helping Hillary with the Dossier in Sep…,y2017
@CaptainNemo3000 They need to stop coming to the western world then!,y2017
"RT @80JohnJohn: @Twitter 3.) Prince Alwaleed Bin Talal
Billionaire, Largest Shareholder in City Group, 2nd largest in 21st Century Fox.…",y2017
RT @SamInfidel: Today's Lesson On Islam: #ThisIsIslam🕌💩☠️ #BanShariaCourts📛 #BanShariaLaw🕌 #BanTheQuran📚💀🌎 #CloseALLMosquesNOW #StopFunding…,y2017
RT @AgendaOfEvil: #CNN Exposing The Tactics Of Disingenuous Don Lemon Vol 3: Melt Down https://t.co/FHBZLBC4UW,y2017
"RT @bbusa617: Muslim Immigrants Must Not Assimilate, Says Progressive Ally Linda Sarsour - Breitbart https://t.co/Oi2Npetix1 

Why Can't Sh…",y2017
RT @NewYorker: @nytimes @RonanFarrow Read the full story about the sexual-assault allegations against Harvey Weinstein here: https://t.co/z…,y2017
RT @Jenniffer2012: Thank you @realDonaldTrump for all the help you are providing for Puerto Rico. We’re are grateful and happy to welcome y…,y2017
RT @TuckerCarlson: Doesn't any government owe their first allegiance to its own citizens? #Tucker @FoxNews,y2017
RT @SamInfidel: Today's Lesson On Islam: #NeverTrustAMoslem🕌💩☠️🌎 #NeverSubmitToIslam🕋#StopFundingTerrorism❌ #StopFundingJihadist📛💀 #StopImp…,y2017
RT @SamInfidel: Today's Lesson On Islam: #ReligionOfPeaceMyAss #IslamIsTheProblem #IslamIsEvil #CloseALLMosquesNOW #BanShariaLaw #BanTheQur…,y2017
RT @SamInfidel: #HillaryRottenClinton #LiberalManiac #Liberals #HillaryClinton #ClintonCorruption #ClintonCartel #ClintonBodyCount #Corrupt…,y2017
